,Unnamed: 0,news_outlet,provenance,title,language,article_length,number_subheaders,forbidden_pattern,sentiment_score,author_person,author_organization
3339,3339,taz,https://taz.de/FPOe-Wahlkampf-nach-Strache-Video/!5597869/,FPÖ-Wahlkampf nach Strache-Video: Jetzt erst recht!,de,723,0,False,-0.0851957127451896,Ralf Leonhard,
3340,3340,taz,https://taz.de/Rassismus-in-Deutschland/!5668567/,Rassismus in Deutschland: Kulturvielfalt statt Leitkultur,de,277,0,False,-0.0026129833422601,grigorios Aggelidis,
3341,3341,taz,https://taz.de/Opferbeauftragter-ueber-Anschlag-in-Hanau/!5671685/,Opferbeauftragter über Anschlag in Hanau: „Die Menschen brauchen kein Mitleid“,de,1453,0,False,-0.0202051699161529,"Robert Erkan,Konrad Litschko",
3342,3342,taz,https://taz.de/Europarat-Bericht-zu-Menschenrechten/!5672094/,Europarat-Bericht zu Menschenrechten: Deutschland bleibt rassistisch,de,402,1,False,-0.0122739085927605,Frederik Eikmanns,
3343,3343,taz,https://taz.de/Wuensch-dir-was/!5644181/,Wünsch dir was: Politknaller für 2020,de,847,5,False,-0.0056482222862541,"Anna Klöpper,Uwe Rada",
3344,3344,taz,https://taz.de/Pole-bekommt-Asyl-in-Norwegen/!5717638/,Pole bekommt Asyl in Norwegen: Flucht nach Oslo,de,409,1,False,-0.7284589409828186,Gabriele Lesser,
3345,3345,taz,https://taz.de/Corona-in-Kolumbien/!5687897/,Corona in Kolumbien: Flucht nach Hause,de,789,3,False,-0.0221216008067131,Katharina Wojczenko,
3346,3346,taz,https://taz.de/Freispruch-fuer-Beleidiger-von-Chebli/!5664143/,Freispruch für Beleidiger von Chebli: Wo ist die deutsche Mitte,de,422,0,False,-0.0490219444036483,Alke Wierth,
3347,3347,taz,https://taz.de/Mord-an-Regierungspraesident-Luebcke/!5654602/,Mord an Regierungspräsident Lübcke: Doch ein anderer Todesschütze?,de,746,3,False,-0.015601135790348,Konrad Litschko,
3348,3348,taz,https://taz.de/Nach-Hanau/!5667645/,"Nach Hanau: Zeichen, die ermutigen",de,748,1,False,-0.6733693480491638,Martin Rapp,
3349,3349,taz,https://taz.de/Mordfall-Walter-Luebcke/!5674176/,Mordfall Walter Lübcke: Anklage auch für Messerangriff,de,582,1,False,-0.0122788092121481,Konrad Litschko,
3350,3350,taz,https://taz.de/Gesetzespaket-Migration-und-Asyl/!5598503/,Gesetzespaket Migration und Asyl: Eilig bei den Verschärfungen,de,706,4,False,-0.1555024534463882,Dinah Riese,
3351,3351,taz,https://taz.de/Innenministerkonferenz-in-Kiel/!5600276/,Innenministerkonferenz in Kiel: Schmuserunde mit Streitthemen,de,396,0,False,-0.0168344713747501,Esther Geißlinger,
3352,3352,taz,https://taz.de/Widerstand-gegen-die-Staatsgewalt/!5600584/,Widerstand gegen die Staatsgewalt: Mit dem Mut der Verzweiflung,de,837,2,False,-0.0117018669843673,Dominik Baur,
3353,3353,taz,https://taz.de/Widerstand-gegen-Abschiebung/!5604258/,Widerstand gegen Abschiebung: Bewährungsstrafe für Adama K.,de,381,1,False,-0.0047260718420147,Anna Lehmann,
3354,3354,taz,https://taz.de/Ein-Jahr-Gruenenchefs-Habeck/Baerbock/!5565438/,Ein Jahr Grünenchefs Habeck/Baerbock: Das unterschiedliche Traumpaar,de,1129,0,False,-0.0769173130393028,Ulrich Schulte,
3355,3355,taz,https://taz.de/Deutschlands-Afrikapolitik/!5580138/,Deutschlands Afrikapolitik: Afrika jetzt als Partner,de,452,2,False,-0.0020091515034437,Dominic Johnson,
3356,3356,taz,https://taz.de/Haftfortdauer-im-Fall-Luebcke/!5660525/,Haftfortdauer im Fall Lübcke: „Keine plausible Erklärung“,de,616,2,False,-0.0278221070766448,Konrad Litschko,
3357,3357,taz,https://taz.de/Organisatorinnen-ueber-Unteilbar-Demo/!5620390/,Organisatorinnen über Unteilbar-Demo: „Wir wollen rechte Räume besetzen“,de,948,0,False,-0.4214809536933899,"Rola Saleh & Sophie Winter,Christian Jakob",
3358,3358,taz,https://taz.de/People-of-Color-im-Osten/!5621816/,People of Color im Osten: Eine Lehrerin gegen Rassismus,de,1494,6,False,-0.0057381577789783,Linda Peikert,
3359,3359,taz,https://taz.de/Wohnsitzauflagen-fuer-Gefluechtete/!5658611/,Wohnsitzauflagen für Geflüchtete: Gesetz behindert Integration,de,170,0,False,-5.674264230037807e-06,Dinah Riese,
3360,3360,taz,https://taz.de/Ehrenamtliche-Arbeit-fuer-Gefluechtete/!5654376/,Ehrenamtliche Arbeit für Geflüchtete: Nach der Ersten Hilfe,de,636,2,False,-0.0070285340771079,"Eliane Morand,Denise Klein",
3361,3361,taz,https://taz.de/Hilfe-fuer-Gefluechtete-in-Bremen/!5656522/,Hilfe für Geflüchtete in Bremen: Sprachlos beim Arzt,de,643,2,False,-0.0026911492459475,Teresa Wolny,
3362,3362,taz,https://taz.de/Ein-Jahr-Ankerzentren/!5613882/,Ein Jahr Ankerzentren: Wo der Wachmann nicht mal klopft,de,836,2,False,-0.0131548987701535,Patrick Guyton,
3363,3363,taz,https://taz.de/Gewalt-durch-Securitys-im-Ankerzentrum/!5598742/,Gewalt durch Securitys im Ankerzentrum: Lager der Einschüchterung,de,1233,0,False,-0.0129092130810022,Andreas Thamm,
3364,3364,taz,https://taz.de/Soziologin-ueber-AnhaengerInnen-der-AfD/!5621497/,Soziologin über AnhängerInnen der AfD: „Es geht um Emotionen“,de,1226,0,False,-0.0415968783199787,"Cornelia Koppetsch,Sabine am Orde",
3365,3365,taz,https://taz.de/1-Mai-in-der-Coronakrise/!5682118/,1. Mai in der Coronakrise: Alternativer Kampftag,de,1126,4,False,-0.009035499766469,,"t,a,z,., ,d,i,e, ,t,a,g,e,s,z,e,i,t,u,n,g"
3366,3366,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/bei-maischberger-ueber-saskia-esken-grimmig-skurril-unerfahren-verbissen-provinziell/,"Bei Maischberger über Saskia Esken: „Grimmig, skurril, unerfahren, verbissen, provinziell“",de,1026,0,False,-0.036605130881071,Alexander Wallasch,
3367,3367,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/bei-illner-ursula-dessert-a-la-francaise/,"Bei Illner: Ursula, Dessert à la francaise",de,526,0,False,-0.0430967658758163,Stephan Paetow,
3368,3368,tichyseinblick,https://www.tichyseinblick.de/kolumnen/aus-aller-welt/ohne-schuldbewusstsein-rackete-salvini-hat-mich-22-mal-beleidigt/,"Ohne Schuldbewusstsein – Rackete: ""Salvini hat mich 22 Mal beleidigt ...""",de,735,0,False,-0.966389000415802,Giovanni Deriu,
3369,3369,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/wie-bootsfuehrerin-rackete-die-welt-erklaert/,Wie Bootsführerin Rackete die Welt erklärt,de,1208,0,False,-0.0389926321804523,Giovanni Deriu,
3370,3370,tichyseinblick,https://www.tichyseinblick.de/kolumnen/aus-aller-welt/salvini-will-beweisen-politikwechsel-ist-moeglich/,Salvini will beweisen: Politikwechsel ist möglich,de,1047,0,False,-0.0679464265704155,Giovanni Deriu,
3371,3371,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/seawatch-staatsanwalt-patronaggio-kennt-kein-links-und-rechts-sondern-nur-das-recht/,"Sea-Watch: Staatsanwalt Patronaggio kennt kein links und rechts, sondern nur das Recht",de,286,0,False,-0.0077461935579776,Gastautor,
3372,3372,tichyseinblick,https://www.tichyseinblick.de/kolumnen/aus-aller-welt/gericht-und-anklage-rackete-sea-watch-3/,Italien: Gericht und Anklage: Rackete / Sea-Watch 3,de,514,0,False,-0.0077338209375739,Giovanni Deriu,
3373,3373,tichyseinblick,https://www.tichyseinblick.de/meinungen/seenotrettung-schlepperwesen-und-illegale-migration/,"Seenotrettung, Schlepperwesen und illegale Migration",de,1387,0,False,-0.8050852417945862,Gastautor,
3374,3374,tichyseinblick,https://www.tichyseinblick.de/kolumnen/aus-aller-welt/seenotrettung-macrons-unehrliche-politik-gegen-italien/,Seenotrettung: Macrons unehrliche Politik gegen Italien,de,503,0,False,-0.6057491898536682,Giovanni Deriu,
3375,3375,tichyseinblick,https://www.tichyseinblick.de/kolumnen/aus-aller-welt/spanien-will-keine-rackete-in-den-eigenen-haefen/,Spanien will keine Rackete in den eigenen Häfen,de,392,2,False,-0.0103630889207124,Stefanie Claudia Müller,
3376,3376,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/italienische-fernsehjournalisten-schlepper-und-ngo-stehen-in-kontakt-miteinander/,Italienische Fernsehjournalisten: Schlepper und NGO stehen in Kontakt miteinander,de,323,0,False,-0.0134838633239269,Redaktion,
3377,3377,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/giuseppe-conte-in-der-form-verbindlich-hart-in-der-sache/,"Giuseppe Conte: In der Form verbindlich, hart in der Sache",de,1086,0,False,-0.0295540727674961,Giovanni Deriu,
3378,3378,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/hart-aber-fair-falsche-versprechungen-vom-eu-parlament/,Hart aber Fair: Falsche Versprechungen vom EU-Parlament,de,684,0,False,-0.8262427449226379,Stephan Paetow,
3379,3379,tichyseinblick,https://www.tichyseinblick.de/kolumnen/aus-aller-welt/francesca-peirotti-die-italienische-rackete-wurde-vor-jahren-in-frankreich-rechtskraeftig-verurteilt/,"Die italienische ""Rackete"" wurde vor Jahren in Frankreich rechtskräftig verurteilt",de,355,0,False,-0.0316618457436561,Giovanni Deriu,
3380,3380,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/tagesschau-praesentiert-den-mutterschiff-trick/,Auch Tagesschau präsentiert den „Mutterschiff-Trick“,de,725,0,False,-0.0069793909788131,Alexander Wallasch,
3381,3381,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/im-deutschlandfunk-zur-seenotrettung-pull-effekt-ja-natuerlich-gibt-es-den/,"Im Deutschlandfunk zur Seenotrettung: „Pull-Effekt? Ja, natürlich gibt es den!“",de,1039,0,False,-0.0331851691007614,Alexander Wallasch,
3382,3382,tichyseinblick,https://www.tichyseinblick.de/meinungen/hohe-strafe-gegen-ngo-angedroht-spaniens-sozialdemokraten-regierung-ist-strenger-als-italien/,Hohe Strafe gegen NGO angedroht: Spaniens Sozialdemokraten-Regierung ist strenger als Italien,de,206,1,False,-0.0399467758834362,Redaktion,
3383,3383,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/lampedusa-und-sea-watch-3-ohne-ruecksicht-auf-verluste/,Lampedusa und Sea-Watch 3: Ohne Rücksicht auf Verluste,de,864,0,False,-0.0228922832757234,Giovanni Deriu,
3384,3384,tichyseinblick,https://www.tichyseinblick.de/meinungen/rackete-was-erlaubt-sich-der-gruendeutsche-zeitgeist-noch-alles/,Rackete: Was erlaubt sich der gründeutsche Zeitgeist noch alles?,de,911,0,False,-0.0201804935932159,Gastautor,
3385,3385,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/ekd-chef-bedford-strohm-charakterlich-in-seenot/,EKD-Chef Bedford-Strohm: charakterlich in Seenot,de,583,0,False,-0.8767126202583313,Alexander Wallasch,
3386,3386,tichyseinblick,https://www.tichyseinblick.de/kolumnen/aus-aller-welt/eu-spanien-setzt-auf-borrell-um-einwanderung-zu-kontrollieren/,"EU: Spanien setzt auf Borrell, um Einwanderung zu kontrollieren",de,810,3,False,-0.0496756359934806,Stefanie Claudia Müller,
3387,3387,tichyseinblick,https://www.tichyseinblick.de/meinungen/migrationspolitik-die-refugees-welcome-front-strebt-aus-der-defensive/,Migrationspolitik: Die Refugees-Welcome-Front strebt aus der Defensive,de,856,5,False,-0.009813318029046,Roland Springer,
3388,3388,tichyseinblick,https://www.tichyseinblick.de/feuilleton/der-daenische-dichter-yahya-hassan-starb-mit-nur-24/,Yahya Hassan - Das viel zu frühe Ende eines großen Dichtertalents,de,683,0,False,-0.0124313188716769,Alexander Wallasch,
3389,3389,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/aussenamtlich-keine-fluechtlinge/,Außenamtlich: keine Flüchtlinge,de,247,0,False,-0.018951267004013,,
3390,3390,tichyseinblick,https://www.tichyseinblick.de/meinungen/teachers-for-future-gruenes-biedermeier-im-windschatten/,„Teachers for Future“ – grünes Biedermeier im Windschatten,de,629,0,False,-0.0242742486298084,Frank Hennig,
3391,3391,tichyseinblick,https://www.tichyseinblick.de/meinungen/die-bewegung-entscheidet-wer-in-diesem-land-oeffentlich-reden-darf/,"""Die Bewegung"" entscheidet, wer in diesem Land öffentlich reden darf",de,755,2,False,-0.0496278069913387,Krisztina Koenen,
3392,3392,tichyseinblick,https://www.tichyseinblick.de/kolumnen/josef-kraus-lernen-und-bildung/die-deutschen-sind-wieder-ein-volk-von-fluesterern/,Die Deutschen sind wieder ein Volk von Flüsterern,de,746,0,False,-0.0095141418278217,Josef Kraus,
3393,3393,tichyseinblick,https://www.tichyseinblick.de/kolumnen/josef-kraus-lernen-und-bildung/schauplatz-universitaet-es-ist-was-faul-an-deutschlands-hochschulen/,Schauplatz Universität: Es ist was faul an Deutschlands Hochschulen,de,1409,0,False,-0.0099951205775141,Josef Kraus,
3394,3394,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/angela-merkel-an-welt-menschen-dringend-gesucht-die-nach-deutschland-wollen/,"Angela Merkel an Welt: Menschen dringend gesucht, die nach Deutschland wollen",de,981,0,False,-0.0243013091385364,Alexander Wallasch,
3395,3395,tichyseinblick,https://www.tichyseinblick.de/tichys-einblick/zuwanderungsgipfel-acht-punkte-fuer-eine-bessere-fachkraefte-politik/,Zuwanderungsgipfel: Acht Punkte für eine bessere Fachkräfte-Politik,de,1319,8,False,-0.0094377594068646,Roland Tichy,
3396,3396,tichyseinblick,https://www.tichyseinblick.de/meinungen/heftige-diskussionen-ueber-die-taeterherkunft/,Heftige Diskussionen über die Täterherkunft,de,614,0,False,-0.0269373562186956,Steffen Meltzer,
3397,3397,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/zuwanderer-immer-weniger-faehig-oder-bereit-deutsch-zu-lernen/,Zuwanderer immer weniger fähig oder bereit Deutsch zu lernen,de,585,0,False,-0.0388771630823612,Alexander Wallasch,
3398,3398,tichyseinblick,https://www.tichyseinblick.de/meinungen/integration-der-asylbewerber-was-ist-dichtung-was-ist-wahrheit/,"Integration der Asylbewerber: Was ist Dichtung, was ist Wahrheit?",de,888,0,False,-0.0012864075833931,Roland Springer,
3399,3399,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/regierung-in-erklaerungsnot-viele-zuwanderer-in-beschaeftigung/,Regierung in Erklärungsnot: Viele Zuwanderer in Beschäftigung?,de,717,0,False,-0.0159723162651062,Alexander Wallasch,
3400,3400,tichyseinblick,https://www.tichyseinblick.de/kolumnen/olaf-opitz-klare-kante/cdu-bundesparteitag-leipzig-merkels-erbe-der-zug-der-lemminge/,CDU-Bundesparteitag - Merkels Erbe: Der Zug der Lemminge,de,1232,5,False,-0.921665906906128,Olaf Opitz,
3401,3401,tichyseinblick,https://www.tichyseinblick.de/kolumnen/oswald-metzger-zur-ordnung/das-ende-des-pluralen-meinungsstreits-die-republik-wird-gleichgeschaltet/,Das Ende des pluralen Meinungsstreits: Die Republik wird „gleichgeschaltet“,de,545,1,False,-0.1599775701761245,Oswald Metzger,
3402,3402,tichyseinblick,https://www.tichyseinblick.de/tichys-einblick/grundrente-cdu-eingeknickt-beitragszahler-die-verlierer/,"Grundrente: CDU eingeknickt, Beitragszahler die Verlierer",de,1091,4,False,-0.1167480647563934,Roland Tichy,
3403,3403,tichyseinblick,https://www.tichyseinblick.de/meinungen/geistige-brandstiftung-gestern-und-heute/,Geistige Brandstiftung gestern und heute,de,1489,0,False,-0.0026359329931437,Roland Springer,
3404,3404,tichyseinblick,https://www.tichyseinblick.de/meinungen/wie-merkel-die-union-in-die-sackgasse-getrieben-hat/,Wie Merkel die Union in die Sackgasse getrieben hat,de,1219,0,False,-0.0937607437372207,Roland Springer,
3405,3405,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/merkel-im-kanzleramt-als-feldherrnhuegel-der-hypermoral/,Merkel im Kanzleramt als Feldherrnhügel der Hypermoral,de,1016,2,False,-0.0067241848446428,Josef Kraus,
3406,3406,tichyseinblick,https://www.tichyseinblick.de/tichys-einblick/stellenabbau-bei-vw-deutschland-auf-dem-weg-zur-pizza-wirtschaft/,Stellenabbau bei VW - Deutschland auf dem Weg zur Pizza-Wirtschaft,de,1171,3,False,-0.0129115357995033,Roland Tichy,
3407,3407,tichyseinblick,https://www.tichyseinblick.de/kolumnen/neue-wege/deutschland-und-die-eu-verpassen-die-zukunft-usa-und-china-in-technologie-vorn/,Deutschland und die EU verpassen die Zukunft: USA und China in Technologie vorn,de,727,0,False,-0.0097643118351697,Redaktion,
3408,3408,tichyseinblick,https://www.tichyseinblick.de/feuilleton/opposition-in-der-krise-die-doppelte-zumutung-der-demokratie/,Opposition in der Krise: Die doppelte Zumutung der Demokratie,de,1229,1,False,-0.7413313388824463,Ferdinand Knauss,
3409,3409,tichyseinblick,https://www.tichyseinblick.de/tichys-einblick/lexikon-der-unworte/,Lexikon der Unworte,de,1318,3,False,-0.0091064441949129,Roland Tichy,
3410,3410,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/wort-zum-sonntag-ruft-zum-sturm-auf-die-parlamente-auf/,„Wort zum Sonntag“ ruft zum Sturm auf die Parlamente auf,de,728,0,False,-0.0102346055209636,Josef Kraus,
3411,3411,tichyseinblick,https://www.tichyseinblick.de/tichys-einblick/deutschland-torkelt-nach-links-geschoben-von-kirchen-und-medien/,Deutschland torkelt nach links - geschoben von Kirchen und Medien,de,963,3,False,-0.0385387688875198,Roland Tichy,
3412,3412,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/bei-illner-anwalt-laszlo-retter-der-banden-und-clans/,"Bei Illner: Anwalt László, Retter der Banden und Clans",de,808,0,False,-0.5522710680961609,Stephan Paetow,
3413,3413,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/hart-aber-fair-unser-tollhaus-eu-soll-jetzt-noch-toller-werden/,Hart aber fair: Unser Tollhaus EU soll jetzt noch toller werden,de,629,0,False,-0.4604317247867584,Stephan Paetow,
3414,3414,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/akk-bei-maischberger-journalistische-weisswaescherei/,"AKK bei Maischberger: journalistische Weißwäscherei, keine Fragen mehr",de,1099,4,False,-0.459600418806076,Alexander Wallasch,
3415,3415,tichyseinblick,https://www.tichyseinblick.de/gastbeitrag/mehltau-liegt-ueber-dem-land/,Mehltau liegt über dem Land,de,1166,0,False,-0.0228622425347566,Gastautor,
3416,3416,tichyseinblick,https://www.tichyseinblick.de/meinungen/wenn-ein-oberbuergermeister-einem-spiegel-reporter-sachlich-ueberlegen-ist/,Wenn ein Oberbürgermeister einem SPIEGEL-Reporter sachlich überlegen ist,de,809,0,False,-0.9603805541992188,Gastautor,
3417,3417,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/kassensturz-bei-illner-olaf-olaf-wo-sind-meine-milliarden/,"Kassensturz bei Illner: Olaf, Olaf, wo sind meine Milliarden?",de,759,0,False,-0.4694330990314483,Stephan Paetow,
3418,3418,tichyseinblick,https://www.tichyseinblick.de/meinungen/boris-palmer-fuenf-vor-12-wenn-realisten-als-rassisten-beschimpft-werden/,"Boris Palmer ""Fünf vor 12"" - Wenn Realisten als Rassisten beschimpft werden",de,1244,0,False,-0.947435975074768,Gastautor,
3419,3419,tichyseinblick,https://www.tichyseinblick.de/feuilleton/die-corona-krise-und-die-moralische-glaubwuerdigkeit-des-staates/,Die Krise Corona und die moralische Glaubwürdigkeit des Staates,de,1195,2,False,-0.0173875354230403,Ronald G. Asch,
3420,3420,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/bei-anne-will-staatsanwalt-prantl-hatte-das-wort/,Bei Anne Will: Staatsanwalt Prantl hatte das Wort,de,674,2,False,-0.0195472314953804,Stephan Paetow,
3421,3421,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/haltung-bis-zuletzt/,Haltung bis zuletzt,de,1381,0,False,-0.00184877961874,Gastautor,
3422,3422,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/hans-georg-maassen-tacheles-im-ungarischen-staatsfernsehen/,Hans-Georg Maaßen: Tacheles im ungarischen Staatsfernsehen,de,850,0,False,-0.0232286714017391,Alexander Wallasch,
3423,3423,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/enteignung-ist-die-halbe-miete/,„Enteignung ist die halbe Miete“,de,805,0,False,-0.0103952996432781,Boris Reitschuster,
3424,3424,tichyseinblick,https://www.tichyseinblick.de/kolumnen/aus-aller-welt/neue-migrantentrecks-aus-griechenland-und-der-tuerkei-nach-deutschland/,Neue Migrantentrecks aus Griechenland und der Türkei nach Deutschland,de,853,2,False,-0.028597317636013,Krisztina Koenen,
3425,3425,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/die-gruenen-berauschen-sich-auf-ihrem-programmkonvent-an-der-vorstellung-von-untertanen/,Die Grünen berauschen sich auf ihrem Programmkonvent an der Vorstellung von Untertanen,de,947,0,False,-0.0370432883501052,Klaus-Rüdiger Mai,
3426,3426,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/migrationspakt-haben-auswaertiges-amt-und-heiko-mass-die-unwahrheit-gesagt/,Migrationspakt: Haben Auswärtiges Amt und Heiko Maas die Unwahrheit gesagt?,de,992,0,False,-0.0924275442957878,Alexander Wallasch,
3427,3427,tichyseinblick,https://www.tichyseinblick.de/kolumnen/boris-reistschuster-berlin-extrem/das-muss-doch-satire-sein-eine-parodie-auf-die-nazis/,"„Das muss doch Satire sein, eine Parodie auf die Nazis“",de,817,0,False,-0.0250302702188491,Boris Reitschuster,
3428,3428,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/der-naechste-sozialdemokrat-in-saarlouis-schlaegt-alarm/,Sicherheit nicht gewährleistet: Nächster Sozialdemokrat in Saarlouis schlägt Alarm,de,505,0,False,-0.8990195989608765,Alexander Wallasch,
3429,3429,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/immer-mehr-kriminelle-migranten-polizei-stellt-sich-hinter-saarlouis-buergermeister,Immer mehr kriminelle Migranten: Polizei stellt sich hinter Saarlouis Bürgermeister,de,726,0,False,-0.5702847838401794,Alexander Wallasch,
3430,3430,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/saarlouis-saarlaendischer-buergermeister-schlaegt-alarm-polizei-hilflos-gegen-aggressive-migranten/,Saarländischer Bürgermeister schlägt Alarm: Polizei hilflos gegen aggressive Migranten,de,1022,0,False,-0.0543997883796691,Alexander Wallasch,
3431,3431,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/maischberger-nostalgiestunde-mit-gabriel-und-koch/,Maischberger: Nostalgiestunde mit Gabriel und Koch,de,999,0,False,-0.1152072101831436,Alexander Wallasch,
3432,3432,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/hart-aber-fair-sucht-den-oberboesewicht-boris-palmer-oder-guido-reil/,Hart aber fair sucht den Oberbösewicht: Boris Palmer oder Guido Reil?,de,920,0,False,-0.0563582479953765,Alexander Wallasch,
3433,3433,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/eu-wahl-im-populistenstadl/,EU-Wahl: Im Populistenstadl,de,934,2,False,-0.0884078294038772,Stephan Paetow,
3434,3434,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/medienforscher-kepplinger-nicht-nur-der-spiegel-auch-tv-verdreht-tatsachen/,"Nicht nur der Spiegel, auch das TV verdreht Tatsachen",de,1466,2,False,-0.0557773634791374,Gastautor,
3435,3435,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/relotius-reloaded-oder-wie-man-unwoerter-erfindet/,Relotius reloaded oder: Wie man Unwörter erfindet,de,1188,4,False,-0.0127545297145843,Helmut Berschin,
3436,3436,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/zeit-fuer-ein-propagandablaettchen/,ZEIT für ein Propagandablättchen,de,1061,0,False,-0.823870062828064,Klaus-Rüdiger Mai,
3437,3437,tichyseinblick,https://www.tichyseinblick.de/kolumnen/aus-aller-welt/deutschen-medien-schaffen-sich-ihre-eigene-alternative-realitaet/,"„Deutsche Medien schaffen sich ihre eigene, alternative Realität“",de,1203,0,False,-0.0225934125483036,Boris Reitschuster,
3438,3438,tichyseinblick,https://www.tichyseinblick.de/tichys-einblick/cdu-das-erstaunliche-erschrecken-ueber-das-unploetzliche-ende/,CDU: Das erstaunliche Erschrecken über das unplötzliche Ende,de,1126,5,False,-0.9827741384506226,Roland Tichy,
3439,3439,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/grundrente-der-streit-spaltet-jetzt-auch-die-union/,Grundrente: Der Streit spaltet jetzt auch die Union,de,792,0,False,-0.8900442719459534,Roland Tichy,
3440,3440,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/das-letzte-tabu-der-bundeskanzlerin-wird-fallen/,Im Bundeshaushalt fehlen 25 Milliarden,de,1264,3,False,-0.654485285282135,Dr. Sebastian Sigler,
3441,3441,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/was-sind-schon-moehren-bei-garzweiler-gegen-eisbecher-in-kalifornien-und-weltreisen/,Was sind schon Möhren bei Garzweiler gegen Eisbecher in Kalifornien und Weltreisen?,de,1150,0,False,-0.2337005138397216,Giovanni Deriu,
3442,3442,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/wenn-linksradikale-recht-sprechen-und-kultur-und-bienenfreunde-rechte-sind/,Wenn Linksradikale Recht sprechen und Kultur- und Bienenfreunde Rechte sind,de,1165,0,False,-0.0205420944839715,Alexander Wallasch,
3443,3443,tichyseinblick,https://www.tichyseinblick.de/meinungen/die-linke-und-ihr-fragwuerdiges-demokratieverstaendnis/,Die Linke und ihr fragwürdiges Demokratieverständnis,de,1236,0,False,-0.2994028925895691,Gastautor,
3444,3444,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/bei-illner-aktivist-fordert-ueberwachung-am-kuechentisch/,Bei Illner: Aktivist fordert Überwachung am Küchentisch,de,734,0,False,-0.4781588613986969,Stephan Paetow,
3445,3445,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/bei-lanz-gauck-in-einsamer-mission/,Bei Lanz: Gauck in einsamer Mission,de,856,0,False,-0.0166347920894622,Giovanni Deriu,
3446,3446,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/bei-anne-will-der-anfang-vom-ende-der-akk/,Bei Anne Will: Der Anfang vom Ende der AKK,de,1030,0,False,-0.8090633153915405,Stephan Paetow,
3447,3447,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/angstvoll-weichgespuelt-zeit-scheitert-mit-text-zur-seenotrettung/,Angstvoll weichgespült: ZEIT scheitert mit Text zur Seenotrettung,de,938,0,False,-0.0324221402406692,Alexander Wallasch,
3448,3448,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/maassen-2015-verfassungsbruch-der-bundesregierung/,Maaßen: 2015 Verfassungsbruch der Bundesregierung,de,387,0,False,-0.0425676479935646,Dokumentation,
3449,3449,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/frankfurt-achtjaehriges-kind-vor-einfahrenden-zug-gestossen/,Frankfurt: Achtjähriges Kind vor einfahrenden Zug gestoßen,de,1154,0,False,-0.8975078463554382,Roland Tichy,
